bar,bars_held,base_trade_entry_bar,base_trade_exit_bar,base_trade_pnl,base_trade_top20_winner,base_trade_winner,base_trade_worst20_loser,close,current_return,entry_bar,entry_price,lower_shadow_ratio_2h,macd_hist_2h,macd_hist_4h,oi_change_2h,oi_change_4h,reasons,side,time,upper_shadow_ratio_2h,variant,volume_ratio_1h,volume_ratio_2h
609011,990,608021,631188,687933.1530731542,True,True,False,2769.59,0.09227457300134834,608021,2535.617022,0.11999999999999661,15.965011274043732,19.216271646090735,0.004217694651998283,-0.006473035052732001,2h_upper_wick+oi_flush,long,2025-07-10 00:00:00,0.6153488372093032,2h_wick_r60_v1p5_oiN0p5,0.5343895167440892,4.97801583094163
642971,263,642708,649044,291923.0081585888,True,True,False,3232.88,0.11433438729553846,642708,3602.5093540000003,0.8351573545583078,-31.242933817337416,-41.197616239467294,-0.011050013141845061,0.05740102214316334,2h_lower_wick+oi_flush,short,2025-11-04 22:00:00,0.10017280201078747,2h_wick_r60_v1p5_oiN0p5,7.4059504300030445,7.294452948588924
651443,502,650941,651829,143916.03504271363,True,True,False,3187.83,0.11463683342229225,650941,2859.97188,0.1197786998616866,8.528504079664529,32.716777930117686,-0.017318593551806316,-0.028489800134231524,2h_upper_wick+oi_flush,long,2025-12-04 08:00:00,0.8060857538036007,2h_wick_r60_v1p5_oiN0p5,2.006341123039822,1.7177561016119918
651875,46,651829,652419,-10651.215894440655,False,False,False,3041.83,0.007570083140741035,651829,3064.856906,0.7510964912280708,-21.284582637274944,-12.302907750099266,-0.010637579136234865,-0.00555257228130368,2h_lower_wick+oi_flush,short,2025-12-05 20:00:00,0.2057291666666646,2h_wick_r60_v1p5_oiN0p5,3.793992755825318,2.2760505461002736
653147,728,652419,653371,140704.73586541507,True,True,False,3314.29,0.07609058965781101,652419,3079.935864,0.19384506544039695,12.236554184608508,23.60066379153809,-0.016202202466718663,-0.02617295838975342,2h_upper_wick+oi_flush,long,2025-12-10 06:00:00,0.7403608065086611,2h_wick_r60_v1p5_oiN0p5,2.8885038430536256,2.912267928649436
654515,1144,653371,654541,108124.89278371586,True,True,False,3075.05,0.06744715630640141,653371,3282.453378,0.7704805883359045,0.6387903111725244,-4.634282186627949,0.0007173160680717938,-0.008239487738495699,2h_lower_wick+oi_flush,short,2025-12-15 00:00:00,0.01060372840772863,2h_wick_r60_v1p5_oiN0p5,7.760273972602741,7.668101348866336
660611,3027,657584,661320,153802.9006437799,True,True,False,3185.98,0.07386192378043566,657584,2966.84325,0.08148677626875557,1.1215870839898585,2.374693443360414,-0.049772445350355965,-0.05689973265496884,2h_upper_wick+oi_flush,long,2026-01-05 04:00:00,0.6976411722658982,2h_wick_r60_v1p5_oiN0p5,4.692103694262278,4.063940227481113
667811,283,667528,670116,675483.4111797365,True,True,False,2740.13,0.07313586435680053,667528,2940.531776,0.8376121895220253,-23.073480175615344,-25.139974042429003,-0.040773684040331215,-0.037158380178017536,2h_lower_wick+oi_flush,short,2026-01-30 04:00:00,0.15341264871634172,2h_wick_r60_v1p5_oiN0p5,0.667780711116104,3.2777457537006462
672947,421,672526,673329,5801.291542028077,False,True,False,1996.97,0.01457443226488131,672526,2026.074704,0.6604477611940356,3.695575447932903,-5.881517398025954,-0.013297962957040332,-0.008513877954268945,2h_lower_wick+oi_flush,short,2026-02-17 00:00:00,0.32164179104476986,2h_wick_r60_v1p5_oiN0p5,1.2561557140879982,1.9672654905980445
675179,628,674551,675266,71714.46399317496,False,True,False,1854.55,0.05249766250572918,674551,1951.90954,0.6211225997045784,2.6724015326187853,-7.8911582474867465,-0.022764014569579882,-0.02350963980735654,2h_lower_wick+oi_flush,short,2026-02-24 18:00:00,0.21011816838995825,2h_wick_r60_v1p5_oiN0p5,1.4799307517084281,1.5106135046707891
678587,629,677958,678745,107714.94338189252,True,True,False,1943.67,0.05550819120529704,677958,2051.559606,0.6621184919210095,0.8969500080011343,-9.164722542088455,-0.024871861284450736,-0.02243700588661346,2h_lower_wick+oi_flush,short,2026-03-08 14:00:00,0.0,2h_wick_r60_v1p5_oiN0p5,2.814940435970749,2.397328975017511
679859,1114,678745,680265,138375.05150027433,True,True,False,2069.98,0.044370363326660334,678745,1982.0363280000001,0.27824709609292325,0.6622874499734266,2.911996733120249,-0.008438363563995188,-0.009011634602135832,2h_upper_wick+oi_flush,long,2026-03-13 00:00:00,0.6045406546990503,2h_wick_r60_v1p5_oiN0p5,4.857822789550888,1.6245052620213314
684755,1090,683665,684789,175497.21646333812,True,True,False,1982.49,0.07953728896488754,683665,2140.17188,0.7587500000000001,0.7761186013651002,1.912390350332739,-0.010323563950591974,-0.019125774089366332,2h_lower_wick+oi_flush,short,2026-03-30 00:00:00,0.04339285714285828,2h_wick_r60_v1p5_oiN0p5,5.7595686531541,6.664894325612645
687035,276,686759,687192,3790.1846076501533,False,True,False,2137.75,0.024451081331586133,686759,2086.727262,0.028554778554766076,2.556466859316515,11.244826152469788,-0.01839656843607651,-0.027178480533052274,2h_upper_wick+oi_flush,long,2026-04-06 22:00:00,0.6305361305361454,2h_wick_r60_v1p5_oiN0p5,1.8170913365107595,2.9154817768596306
695939,231,695708,696325,21159.40111688059,False,True,False,2298.85,0.01607009939752513,695708,2335.7927480000003,0.6705959397511325,-5.934579015765706,-10.691729578598988,-0.008332072442635563,0.006444082353421532,2h_lower_wick+oi_flush,short,2026-05-07 20:00:00,0.12508185985594705,2h_wick_r60_v1p5_oiN0p5,12.963269695490139,4.776589877236749
705059,355,704704,705375,99040.20316329226,False,True,False,1672.08,0.03872553520512101,704704,1609.741884,0.17402597402597103,8.200686738079055,22.75006768204925,-0.017821868516823547,-0.020357907463573577,2h_upper_wick+oi_flush,long,2026-06-08 12:00:00,0.7522727272727308,2h_wick_r60_v1p5_oiN0p5,3.2662699971705234,2.855312905592235
24782,9095,15687,30375,2119.0179211623945,False,True,False,123.09,0.48065270939962623,15687,182.253542,0.6728167281672819,0.036815951818303105,-1.2806394393805176,nan,nan,2h_lower_wick+macd_bull_cross_2h,short,2019-12-18 14:00:00,0.17589175891758838,2h_wick_r60_v1p5_macd2h,3.4910326549949624,5.4264920236371035
72122,11130,60992,95701,15339.936809933251,False,True,False,238.76,0.36375832694521426,60992,175.075008,0.2243589743589795,-0.09275141578551782,1.4887625581584087,nan,nan,2h_upper_wick+macd_bear_cross_2h,long,2020-05-31 08:00:00,0.66025641025641,2h_wick_r60_v1p5_macd2h,1.8647361179191293,2.4840904082160296
243247,2783,240464,246224,39124.28035168933,False,True,False,3355.67,0.015170904171149191,240464,3406.5785480000004,0.6015015015015043,0.4252488253475182,1.6118178218481845,0.0010158956929167129,-0.012592288261484064,2h_lower_wick+macd_bull_cross_2h,short,2022-01-16 16:00:00,0.2039039039039017,2h_wick_r60_v1p5_macd2h,2.2087909357229574,2.3054067193061147
353353,7875,345478,355572,49025.1805000442,False,True,False,1647.22,0.3084267819268003,345478,1258.931736,0.1938088829071307,-1.922450084887572,7.31402582680944,-0.032361618856106,-0.038893286714839714,2h_upper_wick+macd_bear_cross_2h,long,2023-02-03 00:00:00,0.6074472857783754,2h_wick_r60_v1p5_macd2h,2.3496787514338204,1.9639772790348238
522083,643,521440,522161,-592.6942429088522,False,False,False,2344.58,0.012325767635807505,521440,2316.0331140000003,0.003798670465333687,-0.38371660442170175,9.524442021093975,0.008982281833326722,0.018778711382298363,2h_upper_wick+macd_bear_cross_2h,long,2024-09-11 04:00:00,0.616809116809108,2h_wick_r60_v1p5_macd2h,1.779931510385297,2.0974027285691776
537539,938,536601,538173,26850.177959806402,False,True,False,2453.56,0.06358026051940846,536601,2609.557984,0.758828788556104,0.5430487083993931,-5.357488331217638,-0.008164304760358343,-0.011978144872594632,2h_lower_wick+macd_bull_cross_2h,short,2024-11-03 20:00:00,0.04023245417970882,2h_wick_r60_v1p5_macd2h,0.7814732848561492,2.3314117294999126
591803,1219,590584,599220,289292.0533968997,True,True,False,2540.17,0.3806037779141862,590584,1839.897906,0.27172031844928846,-1.1933072191577168,21.41821056494598,0.002616668956436863,0.0016761803991174329,2h_upper_wick+macd_bear_cross_2h,long,2025-05-11 06:00:00,0.7082035306334415,2h_wick_r60_v1p5_macd2h,1.3940718011660018,1.8971378700286516
618011,9990,608021,631188,687933.1530731542,True,True,False,4225.02,0.6662689843703062,608021,2535.617022,0.20550718768982543,-5.074554586615335,24.217585571556796,-0.014453897539021265,-0.004930627782332664,2h_upper_wick+macd_bear_cross_2h,long,2025-08-10 06:00:00,0.6936626847539986,2h_wick_r60_v1p5_macd2h,2.684188152968298,2.2526059674346754
29414,13727,15687,30375,2119.0179211623945,False,True,False,132.31,0.377473675459149,15687,182.253542,0.7475728155339897,0.6044609382969327,0.15349325719913146,nan,nan,2h_lower_wick+macd_bull_cross_4h,short,2020-01-03 16:00:00,0.0,2h_wick_r60_v1p5_macd4h,1.0769210806580887,2.213039968327904
453683,25795,427888,455796,131352.1926257087,True,True,False,2540.69,0.6105846914158679,427888,1577.495436,0.05120990433315041,-3.2652143983011417,-1.1825258118977136,-0.010394460821776419,-0.012532675251724412,2h_upper_wick+macd_bear_cross_4h,long,2024-01-17 16:00:00,0.9063027574563891,2h_wick_r60_v1p5_macd4h,1.1148383397291695,2.329149526984556
651827,886,650941,651829,143916.03504271363,True,True,False,3100.6,0.0841365335382247,650941,2859.97188,0.1967545638945223,-15.665916478599001,-4.633948556966985,-0.015039170134070523,-0.007223671689514544,2h_upper_wick+macd_bear_cross_4h,long,2025-12-05 16:00:00,0.6431469139379873,2h_wick_r60_v1p5_macd4h,1.9348678452651846,2.1905952799146613
2198,216,1982,2899,-52.4497206046708,False,False,False,182.81,0.05600557725293398,1982,173.114616,0.03058103975534985,1.2906614389237512,2.067772775092878,nan,nan,2h_upper_wick,long,2019-10-01 04:00:00,0.8501529051987744,2h_wick_r60_v2p0,2.741139182028035,3.3006243782211206
4166,139,4027,5104,528.8814636934749,False,True,False,179.94,0.022007721389313062,4027,176.065206,0.14767932489451208,1.018906942772719,0.8279234149865703,nan,nan,2h_upper_wick,long,2019-10-08 00:00:00,0.7890295358649793,2h_wick_r60_v2p0,6.053139243840337,4.716920429964381
5270,166,5104,6094,20.200317302334952,False,True,False,181.5,0.023211294765840274,5104,185.71285,0.680628272251306,-1.2970616795677745,-1.2810323154856635,nan,nan,2h_lower_wick,short,2019-10-11 20:00:00,0.0,2h_wick_r60_v2p0,2.071426445968896,4.4948942323258745
6662,51,6611,7835,72.55769383132247,False,True,False,174.08,0.015996208639705856,6611,176.86462,0.6345381526104444,-0.7593862934990092,-0.9023812928665134,nan,nan,2h_lower_wick,short,2019-10-16 16:00:00,0.28112449799196226,2h_wick_r60_v2p0,2.880294283062943,2.2359016966691487
11054,426,10628,11330,-103.48484822953833,False,False,False,182.06,0.0027105459738547832,10628,182.553482,0.7350993377483415,0.02529754285624608,-0.8545116847653778,nan,nan,2h_lower_wick,short,2019-10-31 22:00:00,0.05298013245033923,2h_wick_r60_v2p0,5.227490672531364,4.224799658841214
13214,343,12871,13737,47.644783237674346,False,True,False,184.78,0.017655503842407327,12871,188.04238400000003,0.6917808219178176,-0.32127935997324214,-0.634955406926335,nan,nan,2h_lower_wick,short,2019-11-08 10:00:00,0.020547945205480117,2h_wick_r60_v2p0,2.0015010099038775,3.040049903501803
16214,527,15687,30375,2119.0179211623945,False,True,False,178.54,0.020799495911280497,15687,182.253542,0.688622754491017,-0.5347917283209529,-0.20743955770859746,nan,nan,2h_lower_wick,short,2019-11-18 20:00:00,0.0,2h_wick_r60_v2p0,8.09075091533749,9.195953984775496
50270,1463,48807,55344,3600.431091184704,False,True,False,122.02,0.6475150467136537,48807,201.029786,0.7085714285714256,0.889351904036638,2.501470540481547,nan,nan,2h_lower_wick,short,2020-03-16 02:00:00,0.06857142857143117,2h_wick_r60_v2p0,0.28280866211549344,11.253611024881636
62366,1374,60992,95701,15339.936809933251,False,True,False,197.12,0.1259174124955631,60992,175.075008,0.26666666666666816,-0.1066487620539367,0.02686157999607719,nan,nan,2h_upper_wick,long,2020-04-27 02:00:00,0.6784313725490237,2h_wick_r60_v2p0,2.81484840664135,3.5047869027110767
103414,1919,101495,105239,-3981.593289927441,False,False,False,379.89,0.025360502112632854,101495,370.494084,0.29955947136563166,1.4130684078577398,1.4348197566728675,nan,nan,2h_upper_wick,long,2020-09-17 16:00:00,0.6189427312775385,2h_wick_r60_v2p0,0.8597544273247516,3.9567205266166825
113230,3383,109847,136783,37135.1622576107,False,True,False,395.21,0.08178003012987722,109847,365.333052,0.0,2.3575043672731715,1.3730472401390386,0.009549093174768819,0.04474222757982682,2h_upper_wick,long,2020-10-21 18:00:00,0.7673545966228976,2h_wick_r60_v2p0,2.035761225856294,5.247266529167034
151444,455,150989,172818,71695.46912793306,False,True,False,1605.52,0.018126726927197856,150989,1576.9353239999998,0.07913802712242238,6.915002225938,13.785039894367316,-0.009402807337354768,-0.02175012962237044,2h_upper_wick,long,2021-03-03 14:00:00,0.9000557310050137,2h_wick_r60_v2p0,4.223717790030381,2.212807687485675
195751,3095,192656,209936,34274.426910554714,False,True,False,2684.9,0.2299261994623354,192656,2182.9765079999997,0.19680851063829927,22.03461175442982,-3.9866825655632034,0.07272825457391607,0.08063728595870523,2h_upper_wick,long,2021-08-04 18:00:00,0.6850066489361673,2h_wick_r60_v2p0,1.5285915469399591,2.0270146464096634
216607,4079,212528,231248,31590.289119135792,False,True,False,3842.23,0.16252926632927855,212528,3305.06088,0.03193353303566179,-5.06580526504456,14.519285262300784,0.01505787386145152,0.009681296218749802,2h_upper_wick,long,2021-10-16 04:00:00,0.8917085853162274,2h_wick_r60_v2p0,0.2754869486741486,2.866916313088036
240535,71,240464,246224,39124.28035168933,False,True,False,3223.65,0.05674578443689615,240464,3406.5785480000004,0.768578694546484,-12.482741747723267,-41.600965710923674,-0.023474849843280188,-0.022581230549700737,2h_lower_wick,short,2022-01-07 06:00:00,0.18121880003767402,2h_wick_r60_v2p0,0.8205897217939879,3.4702146293976273
251887,307,251580,252179,4424.30129698629,False,True,False,3121.31,0.05482386718475807,251580,2959.0816979999995,0.20838001344386733,22.880179660562554,31.628333178915078,0.008196495675070414,0.029245259104273558,2h_upper_wick,long,2022-02-15 16:00:00,0.6296213309433145,2h_wick_r60_v2p0,0.9089630685608253,2.071988912324041
252535,356,252179,254066,18872.726227091713,False,True,False,2890.37,0.05535616685753042,252179,3050.369804,0.6084288713063125,-28.99158805904881,-19.96916485895925,0.0314005202151002,0.030593056996031542,2h_lower_wick,short,2022-02-17 22:00:00,0.23607298562893475,2h_wick_r60_v2p0,1.908143023004789,2.6872508612997192
262441,642,261799,266378,9453.885492086352,False,True,False,3035.14,0.02397623516316072,261799,2964.072696,0.0609110169491457,4.945984827199883,1.067604280934077,0.014646284270894538,0.01719366977360215,2h_upper_wick,long,2022-03-24 08:00:00,0.686440677966108,2h_wick_r60_v2p0,1.2382387442335314,2.502138256153439
275305,1204,274101,277466,25933.17423582128,False,True,False,2633.97,0.048788480506611887,274101,2762.4773940000005,0.6625730118316646,1.0553963038555452,-7.553812319275302,-0.01537020304941139,-0.004090737589022231,2h_lower_wick,short,2022-05-08 00:00:00,0.3161599520742869,2h_wick_r60_v2p0,3.4415198006355876,2.9773982851818874
280657,795,279862,281661,9503.979987315004,False,True,False,1814.6,0.09615458172600033,279862,1989.082104,0.8181237354914265,-15.19261499815152,-12.540900275009491,0.02920225202119564,0.07830238713273596,2h_lower_wick,short,2022-05-26 14:00:00,0.16856564796081505,2h_wick_r60_v2p0,9.816614263411651,6.585640382072367
285241,1289,283952,286538,43704.53024715526,False,True,False,1590.94,0.11910181653613572,283952,1780.423844,0.6209098164405442,-11.001052409842217,-17.926941011391726,-0.039393623197916394,-0.041723874004680916,2h_lower_wick,short,2022-06-11 12:00:00,0.02474062250598723,2h_wick_r60_v2p0,2.546146377680688,2.8331992542155557
290377,507,289870,291864,16756.747354300227,False,True,False,1133.53,0.05238623591788483,289870,1192.91137,0.9098039215686319,-6.139459357208647,-11.777741188577952,0.0006251922729705317,-0.015820019779788197,2h_lower_wick,short,2022-06-29 08:00:00,0.059313725490197595,2h_wick_r60_v2p0,1.0641348456736,2.2202811443625037
292033,169,291864,293479,18880.601961238688,False,True,False,1151.13,0.053947215666803716,291864,1092.208398,0.29229871645273986,8.52781358927691,12.486315422006664,0.0058989374539639705,-0.03941996890597654,2h_upper_wick,long,2022-07-05 02:00:00,0.6627771295215772,2h_wick_r60_v2p0,0.6669932111859544,2.411534626276744
295393,930,294463,296666,87236.47471089859,False,True,False,1330.15,0.20941426796351537,294463,1099.829922,0.00021822943187584716,4.270250425575014,8.633258772480879,-0.13211278713939045,-0.11503434155240344,2h_upper_wick,long,2022-07-16 18:00:00,0.6608714628646242,2h_wick_r60_v2p0,1.3545555435952394,3.4799990524858067
301369,860,300509,302229,4914.057706488122,False,True,False,1713.89,0.019428570901065312,300509,1681.2261780000001,0.04560622914350183,2.145060482211605,9.80785586402132,-0.009903180855840854,-0.027047661751606222,2h_upper_wick,long,2022-08-06 12:00:00,0.8609566184649612,2h_wick_r60_v2p0,0.13756526320257356,2.5099396320899414
302401,172,302229,302683,-30464.735373436066,False,False,False,1684.3,0.01588655227691027,302229,1711.05772,0.612592426618866,-9.037830417335005,-9.441498194238658,-0.032405668937361076,-0.04638023387543977,2h_lower_wick,short,2022-08-10 02:00:00,0.13062962133094203,2h_wick_r60_v2p0,1.7841773553522235,3.4458677095982977
303337,654,302683,303731,8961.978736356134,False,True,False,2002.6,0.05855272943402268,302683,1891.82829,0.17923410975128215,7.13419790152976,9.204551566877932,0.01757743764620434,0.019466487036004843,2h_upper_wick,long,2022-08-13 08:00:00,0.6766679826292992,2h_wick_r60_v2p0,3.6518714922899207,2.1684926644544107
303937,206,303731,304463,5268.834124774468,False,True,False,1906.89,0.026995919009486613,303731,1958.368248,0.7303215077605311,-9.739743523585101,-13.978867006548612,-0.037193984602167496,-0.02649565792728381,2h_lower_wick,short,2022-08-15 10:00:00,0.13636363636363236,2h_wick_r60_v2p0,2.003046180373097,2.9448441997325125
305089,115,304974,305802,25299.36208357266,False,True,False,1736.37,0.049238096719017355,304974,1821.865554,0.6377374784110603,-10.937385158382186,-9.146462784144529,-0.02001821824518446,-0.06467892362426342,2h_lower_wick,short,2022-08-19 10:00:00,0.351899827288431,2h_wick_r60_v2p0,2.6127601584388214,4.263280195675381
